sc,name,market,industry,trade_date,trade_seq,lookback_obs,close_price,high_price,low_price,volume,range_high,range_low,avg_volume,breakout_price,range_width_pct,breakout_pct,volume_ratio,close_fwd_20,close_fwd_60,close_fwd_120,close_fwd_240,future_max_close_240,future_min_close_60,return_20d,return_60d,return_120d,return_240d,future_max_return_240d,future_min_return_60d,label,label_reason
7919,野崎印刷紙業,東証二部,その他製品,2018-09-20,178,120,367,370,324,1215100,326,246,326265.000000000000,367,0.32520325203252032520,0.1257668711656442,3.7242732134921000,502,334,393,192,544,334,0.36784741,-0.08991826,0.07084469,-0.47683924,0.48228883,-0.08991826,neutral,advanced_but_not_enough_for_long_trend
7932,ニッピ,JQS,その他製品,2019-07-10,370,120,3565,3585,3335,21800,3325,2926,3355.0000000000000000,3565,0.13636363636363636364,0.0721804511278195,6.4977645305514158,3460,3635,4055,3485,4480,3265,-0.02945302,0.01963534,0.13744741,-0.02244039,0.25666199,-0.08415147,neutral,advanced_but_not_enough_for_long_trend
7937,ツツミ,東証一部,その他製品,2020-09-03,649,120,2057,2057,1939,17000,1981,1519,8075.0000000000000000,2057,0.30414746543778801843,0.0383644623927309,2.1052631578947368,2310,2103,2109,2378,2508,2020,0.12299465,0.02236266,0.02527953,0.15605250,0.21925134,-0.01798736,neutral,advanced_but_not_enough_for_long_trend
7947,エフピコ,東証一部,化学,2020-03-19,537,120,7180,7180,6950,286300,6890,6100,130090.000000000000,7180,0.12950819672131147541,0.0420899854862119,2.2007840725651472,8100,8110,8240,4800,9050,6490,0.12813370,0.12952646,0.14763231,-0.33147632,0.26044568,-0.09610028,neutral,advanced_but_not_enough_for_long_trend
7959,オリバー,名証二部,その他製品,2019-10-01,394,120,2720,2740,2550,49100,2345,2050,3020.0000000000000000,2720,0.14390243902439024390,0.1599147121535181,16.2582781456953642,2807,3715,3175,2840,4960,2743,0.03198529,0.36580882,0.16727941,0.04411765,0.82352941,0.00845588,neutral,advanced_but_not_enough_for_long_trend
7979,松風,東証一部,精密機器,2019-08-08,390,120,1502,1510,1469,50300,1464,1191,13255.000000000000,1502,0.22921914357682619647,0.0259562841530055,3.7947944172010562,1501,1719,1994,1384,2050,1433,-0.00066578,0.14447403,0.32756325,-0.07856192,0.36484687,-0.04593875,neutral,advanced_but_not_enough_for_long_trend
7979,松風,東証一部,精密機器,2020-11-24,702,120,1735,1738,1657,50600,1668,1310,33590.000000000000,1735,0.27328244274809160305,0.0401678657074341,1.5064007144983626,1863,1808,1928,2128,2406,1700,0.07377522,0.04207493,0.11123919,0.22651297,0.38674352,-0.02017291,neutral,advanced_but_not_enough_for_long_trend
8001,伊藤忠商事,東証一部,卸売,2019-09-06,410,120,2190,2190,2147,8591800,2133.5,1887.5,3240350.000000000000,2190,0.13033112582781456954,0.0264823060698383,2.6515036955884395,2194.5,2449,2280,2801.5,2820,2188.5,0.00205479,0.11826484,0.04109589,0.27922374,0.28767123,-0.00068493,neutral,advanced_but_not_enough_for_long_trend
8001,伊藤忠商事,東証一部,卸売,2020-08-31,646,120,2723.5,2783,2696,10260800,2642,1971.5,3682180.000000000000,2723.5,0.34009637331980725336,0.0308478425435276,2.7866101059698331,2685,2758.5,3292,3257,3616,2500,-0.01413622,0.01285111,0.20873876,0.19588764,0.32770332,-0.08206352,neutral,advanced_but_not_enough_for_long_trend
8018,三共生興,東証一部,卸売,2019-04-15,314,120,503,504,484,133300,486,374,55810.000000000000,503,0.29946524064171122995,0.0349794238683128,2.3884608493101595,504,531,520,472,604,492,0.00198807,0.05566600,0.03379722,-0.06163022,0.20079523,-0.02186879,neutral,advanced_but_not_enough_for_long_trend
8018,三共生興,東証一部,卸売,2020-12-11,715,120,474,475,452,48000,464,399,26970.000000000000,474,0.16290726817042606516,0.0215517241379310,1.7797552836484983,482,560,538,551,619,456,0.01687764,0.18143460,0.13502110,0.16244726,0.30590717,-0.03797468,neutral,advanced_but_not_enough_for_long_trend
8025,ツカモトコーポレーション,東証一部,卸売,2020-09-14,656,120,1234,1234,1196,4100,1205,1013,2505.0000000000000000,1234,0.18953603158933859822,0.0240663900414938,1.6367265469061876,1303,1511,1548,1425,1595,1214,0.05591572,0.22447326,0.25445705,0.15478120,0.29254457,-0.01620746,neutral,advanced_but_not_enough_for_long_trend
8038,東都水産,東証一部,卸売,2018-08-27,161,120,2087,2087,2028,15500,2028,1853,4735.0000000000000000,2087,0.09444144630329195899,0.0290927021696252,3.2734952481520591,2413,2083,2571,2538,2643,2046,0.15620508,-0.00191663,0.23191184,0.21609966,0.26641112,-0.01964542,neutral,advanced_but_not_enough_for_long_trend
8060,キヤノンマーケティングジャパン,東証一部,卸売,2019-04-24,321,120,2328,2465,2321,862000,2249,1793,120810.000000000000,2328,0.25432236475181260457,0.0351267229879947,7.1351709295588114,2341,2124,2371,2011,2819,2124,0.00558419,-0.08762887,0.01847079,-0.13616838,0.21091065,-0.08762887,neutral,advanced_but_not_enough_for_long_trend
8068,菱洋エレクトロ,東証一部,卸売,2019-07-01,363,120,1817,1820,1785,51500,1766,1435,41060.000000000000,1817,0.23066202090592334495,0.0288788221970555,1.2542620555284949,1838,1882,2021,2870,2870,1710,0.01155751,0.03577325,0.11227298,0.57952669,0.57952669,-0.05888828,neutral,advanced_but_not_enough_for_long_trend
8070,東京産業,東証一部,卸売,2020-11-20,701,120,591,593,564,123100,576,474,34405.000000000000,591,0.21518987341772151899,0.0260416666666667,3.5779683185583491,590,673,613,751,796,557,-0.00169205,0.13874788,0.03722504,0.27072758,0.34686971,-0.05752961,neutral,advanced_but_not_enough_for_long_trend
8090,昭光通商,東証一部,卸売,2020-09-28,664,120,649,649,610,13400,634,537,8105.0000000000000000,649,0.18063314711359404097,0.0236593059936909,1.6533004318322023,617,600,799,,816,593,-0.04930663,-0.07550077,0.23112481,,0.25731895,-0.08628659,neutral,advanced_but_not_enough_for_long_trend
8093,極東貿易,東証一部,卸売,2019-07-24,379,120,1788,1788,1733,31100,1737,1397,12365.000000000000,1788,0.24337866857551896922,0.0293609671848014,2.5151637687019814,1732,1838,2261,1308,2296,1645,-0.03131991,0.02796421,0.26454139,-0.26845638,0.28411633,-0.07997763,neutral,advanced_but_not_enough_for_long_trend
8095,イワキ,東証一部,卸売,2020-10-12,673,120,543,570,526,630200,530,408,136985.000000000000,543,0.29901960784313725490,0.0245283018867925,4.6005037047851955,537,530,644,617,774,502,-0.01104972,-0.02394107,0.18600368,0.13627993,0.42541436,-0.07550645,neutral,advanced_but_not_enough_for_long_trend
8097,三愛石油,東証一部,卸売,2020-11-10,693,120,1141,1169,1123,68600,1115,851,43460.000000000000,1141,0.31022326674500587544,0.0233183856502242,1.5784629544408652,1190,1127,1251,1465,1614,1062,0.04294479,-0.01226994,0.09640666,0.28396144,0.41454864,-0.06923751,neutral,advanced_but_not_enough_for_long_trend
8113,ユニ・チャーム,東証一部,化学,2019-10-30,444,120,3736,3761,3699,2504700,3652,2959,957010.000000000000,3736,0.23420074349442379182,0.0230010952902519,2.6172140312013459,3555,3726,3990,4928,5112,3371,-0.04844754,-0.00267666,0.06798715,0.31905782,0.36830835,-0.09769807,neutral,advanced_but_not_enough_for_long_trend
8117,中央自動車工業,東証二部,卸売,2019-02-20,277,120,1740,1750,1693,20700,1698,1439,8480.0000000000000000,1740,0.17998610145934676859,0.0247349823321555,2.4410377358490566,1682,1798,2055,2194,2902,1659,-0.03333333,0.03333333,0.18103448,0.26091954,0.66781609,-0.04655172,neutral,advanced_but_not_enough_for_long_trend
8118,キング,東証一部,繊維製品,2019-02-06,268,120,552,557,519,111700,518,442,13200.000000000000,552,0.17194570135746606335,0.0656370656370656,8.4621212121212121,581,639,599,575,693,556,0.05253623,0.15760870,0.08514493,0.04166667,0.25543478,0.00724638,neutral,advanced_but_not_enough_for_long_trend
8135,ゼット,東証二部,卸売,2020-12-23,723,120,217,219,207,92800,210,185,31140.000000000000,217,0.13513513513513513514,0.0333333333333333,2.9800899165061015,215,222,246,250,400,211,-0.00921659,0.02304147,0.13364055,0.15207373,0.84331797,-0.02764977,neutral,advanced_but_not_enough_for_long_trend
8137,サンワテクノス,東証一部,卸売,2020-12-14,716,120,1024,1029,959,104900,982,768,36685.000000000000,1024,0.27864583333333333333,0.0427698574338086,2.8594793512334742,1053,1083,1196,1815,1815,941,0.02832031,0.05761719,0.16796875,0.77246094,0.77246094,-0.08105469,neutral,advanced_but_not_enough_for_long_trend
8144,電響社,東証二部,卸売,2020-11-09,630,120,1225,1269,1200,27300,1130,901,2440.0000000000000000,1225,0.25416204217536071032,0.0840707964601770,11.1885245901639344,1273,1315,1320,1375,1506,1180,0.03918367,0.07346939,0.07755102,0.12244898,0.22938776,-0.03673469,neutral,advanced_but_not_enough_for_long_trend
8157,都築電気,東証二部,情報通信,2019-11-07,449,120,1366,1366,1327,70800,1324,990,21955.000000000000,1366,0.33737373737373737374,0.0317220543806647,3.2247779549077659,1435,1527,1375,1520,2146,1309,0.05051245,0.11786237,0.00658858,0.11273792,0.57101025,-0.04172767,neutral,advanced_but_not_enough_for_long_trend
8217,オークワ,東証一部,小売,2019-09-13,415,120,1221,1232,1168,120300,1170,1051,33015.000000000000,1221,0.11322549952426260704,0.0435897435897436,3.6437982735120400,1371,1454,1233,1312,1812,1204,0.12285012,0.19082719,0.00982801,0.07452907,0.48402948,-0.01392301,neutral,advanced_but_not_enough_for_long_trend
8267,イオン,東証一部,小売,2020-09-23,661,120,2829,2830,2719,3425100,2741.5,2044.5,2071340.000000000000,2829,0.34091464905844949865,0.0319168338500821,1.6535672559792212,2732,3095,3261,3066,3652,2663.5,-0.03428773,0.09402616,0.15270414,0.08377519,0.29091552,-0.05850124,neutral,advanced_but_not_enough_for_long_trend
8515,アイフル,東証一部,その他金融,2020-09-16,658,120,287,290,277,12032900,278,213,7330230.000000000000,287,0.30516431924882629108,0.0323741007194245,1.6415446718588639,287,262,316,384,410,259,0.00000000,-0.08710801,0.10104530,0.33797909,0.42857143,-0.09756098,neutral,advanced_but_not_enough_for_long_trend
8521,長野銀行,東証一部,銀行,2020-09-15,657,120,1300,1300,1268,16000,1265,996,10890.000000000000,1300,0.27008032128514056225,0.0276679841897233,1.46923783287419651056,1401,1450,1401,1174,1565,1371,0.07769231,0.11538462,0.07769231,-0.09692308,0.20384615,0.05461538,neutral,advanced_but_not_enough_for_long_trend
8522,名古屋銀行,東証一部,銀行,2020-09-28,664,120,2694,2698,2620,39800,2621,2044,29885.000000000000,2694,0.28228962818003913894,0.0278519648988936,1.3317717918688305,2712,2563,3315,2772,3480,2527,0.00668151,-0.04862658,0.23051225,0.02895323,0.29175947,-0.06198961,neutral,advanced_but_not_enough_for_long_trend
8584,ジャックス,東証一部,その他金融,2019-06-27,361,120,2138,2177,2102,160000,2081,1665,89540.000000000000,2138,0.24984984984984984985,0.0273906775588659,1.7869108778199687,2202,2358,2782,1798,2809,2074,0.02993452,0.10289991,0.30121609,-0.15902713,0.31384471,-0.02993452,neutral,advanced_but_not_enough_for_long_trend
8585,オリエントコーポレーション,東証一部,その他金融,2019-08-27,402,120,134,138,132,15527500,130,107,3998595.000000000000,134,0.21495327102803738318,0.0307692307692308,3.8832389876944277,146,166,142,115,182,126,0.08955224,0.23880597,0.05970149,-0.14179104,0.35820896,-0.05970149,neutral,advanced_but_not_enough_for_long_trend
8604,野村ホールディングス,東証一部,証券・先物,2020-12-02,708,120,560.6,564.6,547.5,21901800,547.4,463.4,14612960.000000000000,560.6,0.18126888217522658610,0.0241139934234563,1.4987928523721409,545,639,596.5,501.4,720.7,526.1,-0.02782733,0.13985016,0.06403853,-0.10560114,0.28558687,-0.06154121,neutral,advanced_but_not_enough_for_long_trend
8609,岡三証券グループ,東証一部,証券・先物,2020-11-27,705,120,389,396,383,871200,381,298,427660.000000000000,389,0.27852348993288590604,0.0209973753280840,2.0371323013608942,370,393,428,386,503,362,-0.04884319,0.01028278,0.10025707,-0.00771208,0.29305913,-0.06940874,neutral,advanced_but_not_enough_for_long_trend
8617,光世証券,東証一部,証券・先物,2020-09-10,654,120,614,616,591,14500,590,464,8835.0000000000000000,614,0.27155172413793103448,0.0406779661016949,1.6411997736276174,662,657,699,593,898,601,0.07817590,0.07003257,0.13843648,-0.03420195,0.46254072,-0.02117264,neutral,advanced_but_not_enough_for_long_trend
8697,日本取引所グループ,東証一部,その他金融,2020-05-20,576,120,2250,2332,2220,4490400,2165,1641,1271100.000000000000,2250,0.31931748933577087142,0.0392609699769053,3.5326882227991503,2376,2602,2403,2487,3005,2248,0.05600000,0.15644444,0.06800000,0.10533333,0.33555556,-0.00088889,neutral,advanced_but_not_enough_for_long_trend
8737,あかつき本社,東証二部,証券・先物,2019-07-02,364,120,325,334,318,281400,318,259,97770.000000000000,325,0.22779922779922779923,0.0220125786163522,2.8781834918686714,338,339,358,266,400,300,0.04000000,0.04307692,0.10153846,-0.18153846,0.23076923,-0.07692308,neutral,advanced_but_not_enough_for_long_trend
8750,第一生命ホールディングス,東証一部,保険,2020-10-23,682,120,1677,1680.5,1641,5020400,1622.5,1212,3322570.000000000000,1677,0.33869636963696369637,0.0335901386748844,1.5109990158220895,1660.5,1646.5,1981.5,2419.5,2556.5,1518.5,-0.00983900,-0.01818724,0.18157424,0.44275492,0.52444842,-0.09451401,neutral,advanced_but_not_enough_for_long_trend
8803,平和不動産,東証一部,不動産,2020-11-27,705,120,3405,3465,3260,220600,3310,2559,86060.000000000000,3405,0.29347401328644001563,0.0287009063444109,2.5633279107599349,3650,3455,4085,3385,4385,3375,0.07195301,0.01468429,0.19970631,-0.00587372,0.28781204,-0.00881057,neutral,advanced_but_not_enough_for_long_trend
8818,京阪神ビルディング,東証一部,不動産,2019-07-30,383,120,1177,1178,1110,379100,1107,864,96630.000000000000,1177,0.28125000000000000000,0.0632339656729901,3.9232122529235227,1236,1393,1466,1311,1583,1200,0.05012744,0.18351742,0.24553951,0.11384877,0.34494477,0.01954121,neutral,advanced_but_not_enough_for_long_trend
8850,スターツコーポレーション,東証一部,不動産,2020-09-11,655,120,2374,2400,2361,126000,2327,1736,62000.000000000000,2374,0.34043778801843317972,0.0201976794155565,2.0322580645161290,2486,3060,3060,2983,3150,2302,0.04717776,0.28896377,0.28896377,0.25652906,0.32687447,-0.03032856,neutral,advanced_but_not_enough_for_long_trend
8877,エスリード,東証一部,不動産,2020-12-29,727,120,1467,1467,1432,42300,1436,1201,24675.000000000000,1467,0.19567027477102414654,0.0215877437325905,1.7142857142857143,1482,1734,1613,1639,1900,1434,0.01022495,0.18200409,0.09952284,0.11724608,0.29516019,-0.02249489,neutral,advanced_but_not_enough_for_long_trend
8903,サンウッド,JQS,不動産,2020-10-14,675,120,485,485,468,19100,474,375,5160.0000000000000000,485,0.26400000000000000000,0.0232067510548523,3.7015503875968992,484,511,569,545,625,457,-0.00206186,0.05360825,0.17319588,0.12371134,0.28865979,-0.05773196,neutral,advanced_but_not_enough_for_long_trend
8923,トーセイ,東証一部,不動産,2019-07-10,370,120,1103,1120,1067,539600,1081,849,212880.000000000000,1103,0.27326266195524146054,0.0203515263644773,2.5347613679068020,1106,1339,1505,913,1534,1097,0.00271985,0.21396192,0.36446056,-0.17225748,0.39075249,-0.00543971,neutral,advanced_but_not_enough_for_long_trend
8935,エフ・ジェー・ネクスト,東証一部,不動産,2019-06-07,347,120,1011,1016,973,142800,980,804,92465.000000000000,1011,0.21890547263681592040,0.0316326530612245,1.5443681392959498,1141,1017,1089,897,1249,998,0.12858556,0.00593472,0.07715134,-0.11275964,0.23541048,-0.01285856,neutral,advanced_but_not_enough_for_long_trend
8935,エフ・ジェー・ネクスト,東証一部,不動産,2020-11-04,689,120,1003,1009,938,376700,969,771,50490.000000000000,1003,0.25680933852140077821,0.0350877192982456,7.4608833432362844,1010,1039,1020,1008,1296,973,0.00697906,0.03589232,0.01694915,0.00498504,0.29212363,-0.02991027,neutral,advanced_but_not_enough_for_long_trend
9008,京王電鉄,東証一部,陸運,2018-09-12,173,120,5930,5940,5790,251100,5800,4445,192180.000000000000,5930,0.30483689538807649044,0.0224137931034483,1.3065875741492351,5900,6200,6840,6550,7790,5800,-0.00505902,0.04553120,0.15345700,0.10455312,0.31365936,-0.02192243,neutral,advanced_but_not_enough_for_long_trend
9029,ヒガシトゥエンティワン,東証二部,陸運,2019-10-28,442,120,499,514,490,102100,473,420,7450.0000000000000000,499,0.12619047619047619048,0.0549682875264271,13.7046979865771812,502,582,513,480,614,477,0.00601202,0.16633267,0.02805611,-0.03807615,0.23046092,-0.04408818,neutral,advanced_but_not_enough_for_long_trend
9058,トランコム,東証一部,倉庫・運輸,2020-09-28,664,120,8040,8040,7800,26600,7830,6510,11585.000000000000,8040,0.20276497695852534562,0.0268199233716475,2.2960725075528701,7950,8820,9040,8700,9730,7490,-0.01119403,0.09701493,0.12437811,0.08208955,0.21019900,-0.06840796,neutral,advanced_but_not_enough_for_long_trend
9069,センコーグループホールディングス,東証一部,陸運,2020-08-18,637,120,909,912,892,450100,890,742,325935.000000000000,909,0.19946091644204851752,0.0213483146067416,1.3809501894549527,969,997,1079,1070,1132,898,0.06600660,0.09680968,0.18701870,0.17711771,0.24532453,-0.01210121,neutral,advanced_but_not_enough_for_long_trend
9073,京極運輸商事,JQS,陸運,2019-07-16,281,120,478,478,478,2400,467,378,1065.0000000000000000,478,0.23544973544973544974,0.0235546038543897,2.2535211267605634,466,505,491,594,725,463,-0.02510460,0.05648536,0.02719665,0.24267782,0.51673640,-0.03138075,neutral,advanced_but_not_enough_for_long_trend
9110,NSユナイテッド海運,東証一部,海運,2018-08-01,143,120,2463,2464,2324,188600,2410,2018,40765.000000000000,2463,0.19425173439048562934,0.0219917012448133,4.6265178461915859,2388,2533,2847,2475,3240,2241,-0.03045067,0.02842063,0.15590743,0.00487211,0.31546894,-0.09013398,neutral,advanced_but_not_enough_for_long_trend
9304,澁澤倉庫,東証一部,倉庫・運輸,2019-04-03,306,120,1824,1824,1713,13400,1782,1462,9180.0000000000000000,1824,0.21887824897400820793,0.0235690235690236,1.4596949891067538,1665,1709,1986,1862,2395,1663,-0.08717105,-0.06304825,0.08881579,0.02083333,0.31304825,-0.08826754,neutral,advanced_but_not_enough_for_long_trend
9305,ヤマタネ,東証一部,卸売,2020-09-25,663,120,1358,1358,1298,101600,1324,1029,21125.000000000000,1358,0.28668610301263362488,0.0256797583081571,4.8094674556213018,1370,1346,1530,1643,1710,1310,0.00883652,-0.00883652,0.12665685,0.20986745,0.25920471,-0.03534610,neutral,advanced_but_not_enough_for_long_trend
9308,乾汽船,東証一部,海運,2019-08-30,405,120,960,965,925,60100,932,699,40880.000000000000,960,0.33333333333333333333,0.0300429184549356,1.4701565557729941,1199,1160,1094,807,1290,942,0.24895833,0.20833333,0.13958333,-0.15937500,0.34375000,-0.01875000,neutral,advanced_but_not_enough_for_long_trend
9386,日本コンセプト,東証一部,倉庫・運輸,2020-11-06,691,120,1573,1573,1526,11600,1530,1182,8180.0000000000000000,1573,0.29441624365482233503,0.0281045751633987,1.4180929095354523,1757,1552,1607,1743,2400,1447,0.11697394,-0.01335029,0.02161475,0.10807374,0.52574698,-0.08010172,neutral,advanced_but_not_enough_for_long_trend
9408,新潟放送,JQS,情報通信,2019-03-22,279,120,1048,1077,1030,4300,1020,867,1935.0000000000000000,1048,0.17647058823529411765,0.0274509803921569,2.2222222222222222,1102,1113,1153,1103,1317,1043,0.05152672,0.06202290,0.10019084,0.05248092,0.25667939,-0.00477099,neutral,advanced_but_not_enough_for_long_trend
9435,光通信,東証一部,情報通信,2019-05-20,333,120,22550,22700,21530,225900,21770,16220,76215.000000000000,22550,0.34217016029593094945,0.03582912264584290308,2.9639834678212950,23210,25750,24350,21700,28110,20910,0.02926829,0.14190687,0.07982262,-0.03769401,0.24656319,-0.07272727,neutral,advanced_but_not_enough_for_long_trend
9449,GMOインターネット,東証一部,情報通信,2019-11-13,453,120,2176,2254,2080,1686700,2033,1623,543640.000000000000,2176,0.25261860751694393099,0.0703393999016232,3.1026046648517401,2217,2235,2531,2847,3150,2067,0.01884191,0.02711397,0.16314338,0.30836397,0.44761029,-0.05009191,neutral,advanced_but_not_enough_for_long_trend
9466,アイドママーケティングコミュニケーション,東証一部,情報通信,2019-05-22,335,120,609,609,539,1325400,545,441,67630.000000000000,609,0.23582766439909297052,0.1174311926605505,19.5978116220612154,586,552,761,444,822,552,-0.03776683,-0.09359606,0.24958949,-0.27093596,0.34975369,-0.09359606,neutral,advanced_but_not_enough_for_long_trend
9468,カドカワ,東証一部,情報通信,2019-05-20,333,120,1447,1450,1392,527300,1411,1070,345040.000000000000,1447,0.31869158878504672897,0.0255138199858257,1.5282286111755159,1415,1543,1503,1635,2108,1380,-0.02211472,0.06634416,0.03870076,0.12992398,0.45680719,-0.04630270,neutral,advanced_but_not_enough_for_long_trend
9470,学研ホールディングス,東証一部,情報通信,2019-09-20,419,120,5670,5690,5500,33900,5500,4390,19095.000000000000,5670,0.25284738041002277904,0.0309090909090909,1.7753338570306363,5710,7460,7070,1626,7780,5310,0.00705467,0.31569665,0.24691358,-0.71322751,0.37213404,-0.06349206,neutral,advanced_but_not_enough_for_long_trend
9519,レノバ,東証一部,電気・ガス,2019-11-05,447,120,1040,1118,1034,2405700,987,750,338030.000000000000,1040,0.31600000000000000000,0.0536980749746707,7.1168239505369346,1163,1336,1068,1663,1827,1092,0.11826923,0.28461538,0.02692308,0.59903846,0.75673077,0.05000000,neutral,advanced_but_not_enough_for_long_trend
9551,メタウォーター,東証一部,電気・ガス,2019-04-26,323,120,3335,3350,3180,172000,3215,2803,23860.000000000000,3335,0.14698537281484124153,0.0373250388802488,7.2087175188600168,3215,3785,3915,4090,4435,3215,-0.03598201,0.13493253,0.17391304,0.22638681,0.32983508,-0.03598201,neutral,advanced_but_not_enough_for_long_trend
9551,メタウォーター,東証一部,電気・ガス,2019-10-30,444,120,4085,4210,4040,157300,3995,3215,43655.000000000000,4085,0.24261275272161741835,0.0225281602002503,3.6032527774596266,4055,4135,4305,2332,5120,3895,-0.00734394,0.01223990,0.05385557,-0.42913097,0.25336597,-0.04651163,neutral,advanced_but_not_enough_for_long_trend
9601,松竹,東証一部,情報通信,2019-04-15,314,120,13250,13320,12510,83100,12550,9550,34320.000000000000,13250,0.31413612565445026178,0.05577689243027888446,2.4213286713286713,13230,12160,14600,11490,16820,12160,-0.00150943,-0.08226415,0.10188679,-0.13283019,0.26943396,-0.08226415,neutral,advanced_but_not_enough_for_long_trend
9602,東宝,東証一部,情報通信,2018-11-30,226,120,3950,3950,3840,1586300,3845,3165,404260.000000000000,3950,0.21484992101105845182,0.0273081924577373,3.9239598278335725,3960,4040,4735,4465,4875,3685,0.00253165,0.02278481,0.19873418,0.13037975,0.23417722,-0.06708861,neutral,advanced_but_not_enough_for_long_trend
9605,東映,東証一部,情報通信,2019-03-01,284,120,14530,14590,14310,55300,14230,11720,45555.000000000000,14530,0.21416382252559726962,0.02108222066057624736,1.2139172428932060,14610,14450,15040,12770,17750,13600,0.00550585,-0.00550585,0.03509979,-0.12112870,0.22161046,-0.06400551,neutral,advanced_but_not_enough_for_long_trend
9610,ウィルソン・ラーニングワールドワイド,JQS,サービス,2020-12-24,720,120,217,217,164,1133100,180,141,12445.000000000000,217,0.27659574468085106383,0.2055555555555556,91.0486139011651266,248,221,228,202,457,218,0.14285714,0.01843318,0.05069124,-0.06912442,1.10599078,0.00460829,neutral,advanced_but_not_enough_for_long_trend
9621,建設技術研究所,東証一部,サービス,2020-11-11,694,120,2255,2267,2105,189300,2096,1645,35100.000000000000,2255,0.27416413373860182371,0.0758587786259542,5.3931623931623932,2112,2480,2394,2776,2800,2070,-0.06341463,0.09977827,0.06164080,0.23104213,0.24168514,-0.08203991,neutral,advanced_but_not_enough_for_long_trend
9624,長大,東証一部,サービス,2019-08-23,400,120,883,918,850,1058900,822,695,22680.000000000000,883,0.18273381294964028777,0.0742092457420925,46.6887125220458554,1020,1189,1031,1229,1353,833,0.15515289,0.34654587,0.16761042,0.39184598,0.53227633,-0.05662514,neutral,advanced_but_not_enough_for_long_trend
9632,スバル興業,東証一部,サービス,2019-09-06,410,120,6540,6620,6440,19500,6380,5260,2220.0000000000000000,6540,0.21292775665399239544,0.0250783699059561,8.7837837837837838,6960,8980,6800,7600,11130,6500,0.06422018,0.37308869,0.03975535,0.16207951,0.70183486,-0.00611621,neutral,advanced_but_not_enough_for_long_trend
9639,三協フロンテア,JQS,サービス,2020-09-18,660,120,3890,4145,3785,57500,3675,3000,4295.0000000000000000,3890,0.22500000000000000000,0.0585034013605442,13.3876600698486612,3880,3940,4020,5290,5350,3675,-0.00257069,0.01285347,0.03341902,0.35989717,0.37532134,-0.05526992,neutral,advanced_but_not_enough_for_long_trend
9663,ナガワ,東証一部,サービス,2018-08-27,161,120,5090,5150,4740,13300,4870,4375,3285.0000000000000000,5090,0.11314285714285714286,0.0451745379876797,4.0487062404870624,5320,5700,5550,4955,6530,4740,0.04518664,0.11984283,0.09037328,-0.02652259,0.28290766,-0.06876228,neutral,advanced_but_not_enough_for_long_trend
9663,ナガワ,東証一部,サービス,2019-10-25,441,120,6390,6390,6240,11800,6250,4685,6660.0000000000000000,6390,0.33404482390608324440,0.0224000000000000,1.7717717717717718,7560,7390,6790,7140,8840,6510,0.18309859,0.15649452,0.06259781,0.11737089,0.38341158,0.01877934,neutral,advanced_but_not_enough_for_long_trend
9696,ウィザス,JQS,サービス,2019-11-13,453,120,478,480,468,70500,465,391,17710.000000000000,478,0.18925831202046035806,0.0279569892473118,3.9808018068887634,591,681,509,433,724,495,0.23640167,0.42468619,0.06485356,-0.09414226,0.51464435,0.03556485,neutral,advanced_but_not_enough_for_long_trend
9697,カプコン,東証一部,情報通信,2019-08-02,386,120,2650,2672,2536,3709500,2517,2080,609905.000000000000,2650,0.21009615384615384615,0.0528406833531983,6.0820947524614489,2780,2556,3120,4130,4220,2556,0.04905660,-0.03547170,0.17735849,0.55849057,0.59245283,-0.03547170,neutral,advanced_but_not_enough_for_long_trend
9717,ジャステック,東証一部,情報通信,2019-07-02,364,120,1036,1039,987,63000,1009,864,18760.000000000000,1036,0.16782407407407407407,0.0267591674925669,3.3582089552238806,1088,1096,1107,1352,1352,1023,0.05019305,0.05791506,0.06853282,0.30501931,0.30501931,-0.01254826,neutral,advanced_but_not_enough_for_long_trend
9733,ナガセ,JQS,サービス,2019-05-20,221,120,4530,4530,4410,900,4410,3570,745.0000000000000000,4530,0.23529411764705882353,0.0272108843537415,1.2080536912751678,5240,6070,5340,5780,6190,4560,0.15673289,0.33995585,0.17880795,0.27593819,0.36644592,0.00662252,neutral,advanced_but_not_enough_for_long_trend
9742,アイネス,東証一部,情報通信,2019-12-02,466,120,1365,1373,1345,104400,1338,1059,61590.000000000000,1365,0.26345609065155807365,0.0201793721973094,1.6950803701899659,1368,1477,1421,1424,1783,1324,0.00219780,0.08205128,0.04102564,0.04322344,0.30622711,-0.03003663,neutral,advanced_but_not_enough_for_long_trend
9746,TKC,東証一部,情報通信,2019-06-12,350,120,4675,4725,4550,59400,4540,3415,29250.000000000000,4675,0.32942898975109809663,0.0297356828193833,2.0307692307692308,4760,4475,5230,5660,5800,4340,0.01818182,-0.04278075,0.11871658,0.21069519,0.24064171,-0.07165775,neutral,advanced_but_not_enough_for_long_trend
9758,ジャパンシステム,JQS,情報通信,2019-11-25,461,120,378,379,367,100100,369,274,77015.000000000000,378,0.34671532846715328467,0.0243902439024390,1.2997468025709277,394,394,408,481,593,366,0.04232804,0.04232804,0.07936508,0.27248677,0.56878307,-0.03174603,neutral,advanced_but_not_enough_for_long_trend
