post_id,target_username,author_username,created_at_jst,post_date_jst,tweet_url,text
2038760575208137057,4th_skywalker,4th_skywalker,2026-03-31 08:29:34,2026-03-31,https://x.com/4th_skywalker/status/2038760575208137057,"悲報

チューズデー"
2038761295856668971,4th_skywalker,4th_skywalker,2026-03-31 08:32:25,2026-03-31,https://x.com/4th_skywalker/status/2038761295856668971,"悲報

リゾバ逃亡射程"
2038762390737793359,4th_skywalker,4th_skywalker,2026-03-31 08:36:46,2026-03-31,https://x.com/4th_skywalker/status/2038762390737793359,"悲報

悲報相次ぐ"
2038763779958468870,4th_skywalker,4th_skywalker,2026-03-31 08:42:18,2026-03-31,https://x.com/4th_skywalker/status/2038763779958468870,"悲報の果て

鈴木保奈美
三上博史
桜井幸子
豊川悦司"
2038769412455678166,4th_skywalker,4th_skywalker,2026-03-31 09:04:41,2026-03-31,https://x.com/4th_skywalker/status/2038769412455678166,太平洋興発くんちゅごい💖
2038770656553382336,4th_skywalker,4th_skywalker,2026-03-31 09:09:37,2026-03-31,https://x.com/4th_skywalker/status/2038770656553382336,"太平洋興発くん
たったの１１４おく"
2038771018370851110,4th_skywalker,4th_skywalker,2026-03-31 09:11:03,2026-03-31,https://x.com/4th_skywalker/status/2038771018370851110,数百億いくぞこれ
2038771084934459596,4th_skywalker,4th_skywalker,2026-03-31 09:11:19,2026-03-31,https://x.com/4th_skywalker/status/2038771084934459596,バナーズくん押し目拾い
2038771196138078618,4th_skywalker,4th_skywalker,2026-03-31 09:11:46,2026-03-31,https://x.com/4th_skywalker/status/2038771196138078618,"バナーズくん

反転ｓしゃてい"
2038771340371779861,4th_skywalker,4th_skywalker,2026-03-31 09:12:20,2026-03-31,https://x.com/4th_skywalker/status/2038771340371779861,バナーズくん初押しの計
2038771552297300092,4th_skywalker,4th_skywalker,2026-03-31 09:13:11,2026-03-31,https://x.com/4th_skywalker/status/2038771552297300092,"太平洋興発くん
弱いフリしてもだめだぞぉ

S

しゃてい"
2038771902681137372,4th_skywalker,4th_skywalker,2026-03-31 09:14:34,2026-03-31,https://x.com/4th_skywalker/status/2038771902681137372,太平洋興発くんの押し目狙いが全部美味しい件
2038772196680847634,4th_skywalker,4th_skywalker,2026-03-31 09:15:44,2026-03-31,https://x.com/4th_skywalker/status/2038772196680847634,"だから

太平洋興発くん

１１３億しかないんだってばｗｗｗ"
2038772409831153871,4th_skywalker,4th_skywalker,2026-03-31 09:16:35,2026-03-31,https://x.com/4th_skywalker/status/2038772409831153871,"こういうのは
まずは２００億乗せるでしょ
普通は🍵ﾃﾞｽﾖﾈｽｷﾞﾙｗｗｗ"
2038772648868802869,4th_skywalker,4th_skywalker,2026-03-31 09:17:32,2026-03-31,https://x.com/4th_skywalker/status/2038772648868802869,"１１０億台なんかで終わるわけないでしょ
普通にかんがえたらわかること
現実🍵ﾃﾞｽﾖﾈｽｷﾞﾙｗｗｗ"
2038772740426281430,4th_skywalker,4th_skywalker,2026-03-31 09:17:54,2026-03-31,https://x.com/4th_skywalker/status/2038772740426281430,"太平洋興発くん

まず２０００乗せ射程"
