sc,name,market,industry,trade_date,close_price,volume,market_cap_million_yen
3662,エイチームホールディングス,東証PR,情報通信,2026-04-15,1011,60200,19018
3663,セルシス,東証PR,情報通信,2026-04-15,1375,131800,47810
3664,WIZE,東証GR,情報通信,2026-04-15,37,7973600,3132
3665,エニグモ,東証PR,情報通信,2026-04-15,387,198100,16502
3667,enish,東証ST,情報通信,2026-04-15,57,878300,2507
3668,コロプラ,東証PR,情報通信,2026-04-15,439,569200,57222
366A,ウェルネス・コミュニケーションズ,東証GR,サービス,2026-04-15,1040,18300,12962
3670,協立情報通信,東証ST,情報通信,2026-04-15,1800,2800,2170
3671,ソフトマックス,東証ST,情報通信,2026-04-15,349,88400,8394
3672,オルトプラス,東証ST,情報通信,2026-04-15,39,413700,3181
3673,ブロードリーフ,東証PR,情報通信,2026-04-15,937,318200,91729
3674,オークファン,東証GR,情報通信,2026-04-15,335,1600,3623
3675,クロス・マーケティンググループ,東証ST,情報通信,2026-04-15,618,12800,12342
3676,デジタルハーツホールディングス,東証PR,情報通信,2026-04-15,863,48600,20618
3678,メディアドゥ,東証PR,情報通信,2026-04-15,1385,201700,21059
3679,じげん,東証PR,情報通信,2026-04-15,419,196400,46090
367A,プリモグローバルホールディングス,東証ST,小売,2026-04-15,2500,266400,21868
3680,ホットリンク,東証GR,情報通信,2026-04-15,235,71500,3752
3681,ブイキューブ,東証PR,情報通信,2026-04-15,66,1484100,1739
3682,エンカレッジ・テクノロジ,東証ST,情報通信,2026-04-15,669,1600,4632
3683,サイバーリンクス,東証ST,情報通信,2026-04-15,1034,33400,11804
3686,ディー・エル・イー,東証ST,情報通信,2026-04-15,113,269300,4910
3687,フィックスターズ,東証PR,情報通信,2026-04-15,1353,705100,45508
368A,北里コーポレーション,東証PR,精密機器,2026-04-15,1354,104300,54160
3690,イルグルム,東証ST,情報通信,2026-04-15,559,2500,3562
3691,デジタルプラス,東証GR,情報通信,2026-04-15,1520,23200,6779
3692,FFRIセキュリティ,東証GR,情報通信,2026-04-15,6070,210700,49713
3694,オプティム,東証PR,情報通信,2026-04-15,434,130900,23696
3695,GMOプロダクトプラットフォーム,東証GR,情報通信,2026-04-15,1650,4300,7336
3696,セレス,東証PR,情報通信,2026-04-15,1536,76000,18611
3697,SHIFT,東証PR,情報通信,2026-04-15,670.1,16838400,179252
3698,CRI・ミドルウェア,東証ST,情報通信,2026-04-15,1030,41800,5745
369A,エータイ,東証GR,サービス,2026-04-15,2524,66600,10705
3708,特種東海製紙,東証PR,パルプ・紙,2026-04-15,1598,40800,62322
3710,ジョルダン,東証ST,情報通信,2026-04-15,703,4800,3694
3712,情報企画,東証ST,情報通信,2026-04-15,1104,14700,22577
3719,AIストーム,東証ST,情報通信,2026-04-15,232,293600,6838
3723,日本ファルコム,東証GR,情報通信,2026-04-15,2081,10500,21393
3726,フォーシーズHD,東証ST,小売,2026-04-15,418,10200,5495
3727,アプリックス,東証GR,情報通信,2026-04-15,182,35400,7960
372A,レント,東証ST,サービス,2026-04-15,5550,33800,21567
3733,ソフトウェア・サービス,東証ST,情報通信,2026-04-15,11490,1100,63057
373A,リップス,東証GR,化学,2026-04-15,1614,12000,4176
3741,セック,東証PR,情報通信,2026-04-15,3010,137400,30822
3744,サイオス,東証ST,情報通信,2026-04-15,434,22200,3851
3747,インタートレード,東証ST,情報通信,2026-04-15,617,51800,4593
3750,ADR12OS,東証ST,情報通信,2026-04-15,827,1800,7385
3753,フライトソリューションズ,東証ST,情報通信,2026-04-15,155,79600,2250
3758,アエリア,東証ST,情報通信,2026-04-15,253,8600,5376
3760,ケイブ,東証ST,情報通信,2026-04-15,616,32800,4123
3762,テクマトリックス,東証PR,情報通信,2026-04-15,1818,320400,80934
3763,プロシップ,東証PR,情報通信,2026-04-15,1334,68800,42612
3765,ガンホー・オンライン・エンターテイメント,東証PR,情報通信,2026-04-15,2534,162100,175255
3766,システムズ・デザイン,東証ST,情報通信,2026-04-15,1213,200,4246
3768,リスクモンスター,東証ST,情報通信,2026-04-15,557,2100,4254
3769,GMOペイメントゲートウェイ,東証PR,情報通信,2026-04-15,8980,282100,687487
3771,システムリサーチ,東証PR,情報通信,2026-04-15,1749,36300,29243
3772,ウェルス・マネジメント,東証ST,不動産,2026-04-15,1067,16100,20465
3773,アドバンスト・メディア,東証GR,情報通信,2026-04-15,1160,64400,21336
3774,インターネットイニシアティブ,東証PR,情報通信,2026-04-15,2611.5,421700,479077
3776,ブロードバンドタワー,東証ST,情報通信,2026-04-15,235,802400,14517
3777,環境フレンドリーホールディングス,東証GR,情報通信,2026-04-15,58,1739400,17659
3778,さくらインターネット,東証PR,情報通信,2026-04-15,3325,4961500,139287
3779,ジェイ・エスコムホールディングス,東証ST,情報通信,2026-04-15,151,12600,1747
3787,テクノマセマティカル,東証ST,情報通信,2026-04-15,491,6300,1273
3788,GMOグローバルサイン・ホールディングス,東証PR,情報通信,2026-04-15,2080,30400,24321
378A,ヒット,東証GR,サービス,2026-04-15,2403,20300,17113
3791,IGポート,東証ST,情報通信,2026-04-15,1271,340200,25702
3793,ドリコム,東証GR,情報通信,2026-04-15,420,44300,12367
3796,いい生活,東証ST,情報通信,2026-04-15,333,49500,4849
3798,ULSグループ,東証ST,情報通信,2026-04-15,541,268000,34544
3799,キーウェアソリューションズ,東証ST,情報通信,2026-04-15,1100,8500,10021
3800,ユニリタ,東証ST,情報通信,2026-04-15,1914,2000,15312
3802,エコミック,東証ST,情報通信,2026-04-15,470,800,2206
3803,イメージ情報開発,東証GR,情報通信,2026-04-15,635,689200,2147
3804,システムディ,東証ST,情報通信,2026-04-15,1781,600,11573
3807,フィスコ,東証GR,情報通信,2026-04-15,111,85700,5096
3810,サイバーステップホールディングス,東証ST,情報通信,2026-04-15,232,613200,16011
3815,メディア工房,東証GR,情報通信,2026-04-15,446,14200,5040
3816,大和コンピューター,東証ST,情報通信,2026-04-15,1150,700,4542
3817,SRAホールディングス,東証PR,情報通信,2026-04-15,4755,19200,72466
3823,THE_WHY_HOW_DO_COMPANY,東証ST,情報通信,2026-04-15,42,2426300,5520
3825,リミックスポイント,東証ST,小売,2026-04-15,222,495400,33087
3826,システムインテグレータ,東証ST,情報通信,2026-04-15,464,64700,5140
3834,朝日ネット,東証PR,情報通信,2026-04-15,647,22700,20704
3835,eBASE,東証PR,情報通信,2026-04-15,417,66900,19668
3836,アバントグループ,東証PR,情報通信,2026-04-15,1376,83400,49549
3837,アドソル日進,東証PR,情報通信,2026-04-15,1541,129400,26644
3839,ODKソリューションズ,東証ST,情報通信,2026-04-15,620,900,5084
3840,パス,東証ST,情報通信,2026-04-15,62,241900,5126
3841,ジーダット,東証ST,情報通信,2026-04-15,1140,100,4457
3842,ネクストジェン,東証ST,情報通信,2026-04-15,987,1400,3053
3843,フリービット,東証PR,情報通信,2026-04-15,1535,77100,35940
3844,コムチュア,東証PR,情報通信,2026-04-15,1401,441500,45170
3845,アイフリークモバイル,東証ST,情報通信,2026-04-15,307,116300,6828
3848,データ・アプリケーション,東証ST,情報通信,2026-04-15,873,3400,6472
3850,エヌ・ティ・ティ・データ・イントラマート,東証ST,情報通信,2026-04-15,2789,19000,13819
3851,日本一ソフトウェア,東証ST,情報通信,2026-04-15,849,1300,4373
3853,アステリア,東証PR,情報通信,2026-04-15,1488,424300,26027
3854,アイル,東証PR,情報通信,2026-04-15,2423,54300,60678
3856,Abalance,東証ST,電気機器,2026-04-15,569,291200,10830
3858,ユビキタスAI,東証ST,情報通信,2026-04-15,342,54800,3577
3861,王子ホールディングス,東証PR,パルプ・紙,2026-04-15,849.7,3932300,861920
3863,日本製紙,東証PR,パルプ・紙,2026-04-15,1361,2021400,158223
3864,三菱製紙,東証PR,パルプ・紙,2026-04-15,951,283600,42549
3865,北越コーポレーション,東証PR,パルプ・紙,2026-04-15,902,264800,147074
386A,みのや,東証ST,小売,2026-04-15,1377,9100,4964
3877,中越パルプ工業,東証PR,パルプ・紙,2026-04-15,1919,40200,25628
3878,巴川コーポレーション,東証ST,化学,2026-04-15,899,41000,9340
387A,フラー,東証GR,情報通信,2026-04-15,1094,1600,1857
3880,大王製紙,東証PR,パルプ・紙,2026-04-15,1008,217900,170365
3891,ニッポン高度紙工業,東証ST,パルプ・紙,2026-04-15,4500,143900,48143
3892,岡山製紙,東証ST,パルプ・紙,2026-04-15,1698,3500,9339
3895,ハビックス,東証ST,パルプ・紙,2026-04-15,415,4400,3393
3896,阿波製紙,東証ST,パルプ・紙,2026-04-15,459,138900,4669
3900,クラウドワークス,東証GR,情報通信,2026-04-15,652,112700,10319
3901,マークラインズ,東証PR,情報通信,2026-04-15,1538,47800,20346
3902,メディカル・データ・ビジョン,東証PR,情報通信,2026-04-15,1684,18800,67406
3903,gumi,東証PR,情報通信,2026-04-15,341,327500,18280
3904,カヤック,東証GR,情報通信,2026-04-15,424,8000,6830
3905,データセクション,東証GR,情報通信,2026-04-15,1473,534000,43850
3907,シリコンスタジオ,東証ST,情報通信,2026-04-15,597,19900,1775
3908,コラボス,東証ST,情報通信,2026-04-15,353,10900,1757
3909,ショーケース,東証ST,情報通信,2026-04-15,237,5300,2414
3910,エムケイシステム,東証ST,情報通信,2026-04-15,299,3600,1623
3911,Aiming,東証GR,情報通信,2026-04-15,193,135200,9014
3912,モバイルファクトリー,東証ST,情報通信,2026-04-15,1200,2600,9511
3913,GreenBee,東証ST,情報通信,2026-04-15,1109,27500,2605
3914,JIG-SAW,東証GR,情報通信,2026-04-15,2593,28900,17505
3915,テラスカイ,東証PR,情報通信,2026-04-15,1826,991200,23589
3916,デジタル・インフォメーション・テクノロジー,東証PR,情報通信,2026-04-15,941,67700,29174
3917,アイリッジ,東証GR,情報通信,2026-04-15,474,14300,3711
3918,PCIホールディングス,東証ST,情報通信,2026-04-15,1040,18900,10527
3920,アイビーシー,東証ST,情報通信,2026-04-15,1005,6000,5780
3921,ネオジャパン,東証PR,情報通信,2026-04-15,1611,11500,22695
3922,PR_TIMES,東証PR,情報通信,2026-04-15,2168,224100,29340
3923,ラクス,東証PR,情報通信,2026-04-15,862,4589100,305485
3925,ダブルスタンダード,東証PR,情報通信,2026-04-15,1404,28400,19066
3926,オープンドア,東証ST,情報通信,2026-04-15,317,104800,9909
3927,フーバーブレイン,東証ST,情報通信,2026-04-15,1014,26600,5683
3928,マイネット,東証ST,情報通信,2026-04-15,276,11700,2404
3929,ソーシャルワイヤー,東証GR,情報通信,2026-04-15,327,15800,3873
3930,はてな,東証GR,情報通信,2026-04-15,1240,130800,3813
3931,バリューゴルフ,東証GR,情報通信,2026-04-15,1829,1500,3305
3932,アカツキ,東証PR,情報通信,2026-04-15,2890,45100,41962
3933,チエル,東証ST,情報通信,2026-04-15,660,5000,5196
3934,ベネフィットジャパン,東証ST,情報通信,2026-04-15,1850,500,11126
3935,エディア,東証ST,情報通信,2026-04-15,665,155900,4142
3936,グローバルウェイ,東証GR,情報通信,2026-04-15,127,36500,4644
3937,Ubicomホールディングス,東証ST,情報通信,2026-04-15,977,46400,11968
3939,カナミックネットワーク,東証PR,情報通信,2026-04-15,550,249300,26473
3940,ノムラシステムコーポレーション,東証ST,情報通信,2026-04-15,133,71200,6210
3941,レンゴー,東証PR,パルプ・紙,2026-04-15,1263,558300,342344
3943,大石産業,東証ST,パルプ・紙,2026-04-15,1354,2700,12630
3944,古林紙工,東証ST,パルプ・紙,2026-04-15,2485,1100,4415
3945,スーパーバッグ,東証ST,パルプ・紙,2026-04-15,2313,300,3900
3946,トーモク,東証PR,パルプ・紙,2026-04-15,3400,24500,65761
3947,ダイナパック,東証ST,パルプ・紙,2026-04-15,2331,100,24062
3948,光ビジネスフォーム,東証ST,パルプ・紙,2026-04-15,1190,2600,6920
3950,ザ・パック,東証PR,パルプ・紙,2026-04-15,1360,72400,81192
3951,朝日印刷,東証ST,パルプ・紙,2026-04-15,868,28200,19869
3953,大村紙業,東証ST,パルプ・紙,2026-04-15,781,900,2782
3954,昭和パックス,東証ST,パルプ・紙,2026-04-15,3200,900,14240
3955,イムラ,東証ST,パルプ・紙,2026-04-15,881,2800,9453
3958,笹徳印刷,東証ST,パルプ・紙,2026-04-15,571,1500,3532
3962,チェンジホールディングス,東証PR,情報通信,2026-04-15,940,184900,69421
3963,シンクロ・フード,東証PR,情報通信,2026-04-15,453,112300,13193
3964,オークネット,東証PR,情報通信,2026-04-15,1284,151700,123332
3965,キャピタル・アセット・プランニング,東証ST,情報通信,2026-04-15,835,4800,4809
3967,エルテス,東証GR,情報通信,2026-04-15,585,62000,3639
3968,セグエグループ,東証PR,情報通信,2026-04-15,531,138100,19734
3969,エイトレッド,東証ST,情報通信,2026-04-15,1394,1800,10437
3970,イノベーション,東証GR,情報通信,2026-04-15,920,1000,2541
3974,SCAT,東証ST,情報通信,2026-04-15,588,3300,3081
3976,シャノン,東証GR,情報通信,2026-04-15,369,6300,2187
3979,うるる,東証GR,情報通信,2026-04-15,339,6800,9391
3981,ビーグリー,東証ST,情報通信,2026-04-15,1276,1700,8041
3983,オロ,東証PR,情報通信,2026-04-15,1964,55100,31324
3984,ユーザーローカル,東証PR,情報通信,2026-04-15,1508,80400,24499
3985,テモナ,東証ST,情報通信,2026-04-15,199,5200,2276
3986,ビーブレイクシステムズ,東証ST,情報通信,2026-04-15,509,900,2347
3987,エコモット,東証GR,情報通信,2026-04-15,522,14900,2756
3988,SYSホールディングス,東証ST,情報通信,2026-04-15,530,1900,5634
3989,シェアリングテクノロジー,東証GR,情報通信,2026-04-15,1191,58100,29096
3991,ウォンテッドリー,東証GR,情報通信,2026-04-15,1095,8300,10411
3992,ニーズウェル,東証PR,情報通信,2026-04-15,465,176700,18925
3993,PKSHA_Technology,東証PR,情報通信,2026-04-15,3010,257800,96163
3994,マネーフォワード,東証PR,情報通信,2026-04-15,4577,3593300,254803
3996,サインポスト,東証ST,情報通信,2026-04-15,221,33600,2828
3997,トレードワークス,東証ST,情報通信,2026-04-15,381,152000,15637
3998,すららネット,東証GR,情報通信,2026-04-15,315,3500,2109
4004,レゾナック・ホールディングス,東証PR,化学,2026-04-15,12875,2680600,2380604
4005,住友化学,東証PR,化学,2026-04-15,533,11046100,883668
4008,住友精化,東証PR,化学,2026-04-15,1280,166800,89547
4011,ヘッドウォータース,東証GR,情報通信,2026-04-15,2297,18200,8830
4012,アクシス,東証ST,情報通信,2026-04-15,1576,14500,6908
4013,勤次郎,東証GR,情報通信,2026-04-15,677,56300,14109
4014,カラダノート,東証GR,情報通信,2026-04-15,403,8700,2699
4015,ペイクラウドホールディングス,東証GR,情報通信,2026-04-15,446,446100,7120
4016,MITホールディングス,東証ST,情報通信,2026-04-15,890,26100,1893
4017,クリーマ,東証GR,情報通信,2026-04-15,220,11100,1483
4019,スタメン,東証GR,情報通信,2026-04-15,640,40200,5620
4020,ビートレンド,東証GR,情報通信,2026-04-15,698,600,1536
4021,日産化学,東証PR,化学,2026-04-15,6427,502100,866360
4022,ラサ工業,東証PR,化学,2026-04-15,1780,1634300,70703
4023,クレハ,東証PR,化学,2026-04-15,4250,377900,212254
4025,多木化学,東証PR,化学,2026-04-15,4315,30300,40815
4026,神島化学工業,東証ST,ガラス土石,2026-04-15,1917,62300,17713
4027,テイカ,東証PR,化学,2026-04-15,1892,79700,45246
4028,石原産業,東証PR,化学,2026-04-15,2830,201000,114287
402A,アクセルスペースホールディングス,東証GR,輸送用機器,2026-04-15,680,7266500,45145
4031,片倉コープアグリ,東証ST,化学,2026-04-15,1176,139100,11950
4040,南海化学,東証ST,化学,2026-04-15,3205,21100,7469
4041,日本曹達,東証PR,化学,2026-04-15,3640,99900,201272
4042,東ソー,東証PR,化学,2026-04-15,2387,806000,775968
4043,トクヤマ,東証PR,化学,2026-04-15,3856,520300,277973
4044,セントラル硝子,東証PR,化学,2026-04-15,4260,67500,110760
4045,東亞合成,東証PR,化学,2026-04-15,1782.5,211400,192510
4046,大阪ソーダ,東証PR,化学,2026-04-15,1888,247700,252350
4047,関東電化工業,東証PR,化学,2026-04-15,1659,371000,95469
4051,GMOフィナンシャルゲート,東証PR,情報通信,2026-04-15,5770,21600,48119
4052,フィーチャ,東証GR,情報通信,2026-04-15,294,3500,1722
4053,Sun_Asterisk,東証PR,情報通信,2026-04-15,439,104300,17573
4054,日本情報クリエイト,東証GR,情報通信,2026-04-15,585,14900,8409
4055,ティアンドエスグループ,東証GR,情報通信,2026-04-15,1690,264700,12900
4056,ニューラルグループ,東証GR,情報通信,2026-04-15,316,80300,5432
4057,インターファクトリー,東証GR,情報通信,2026-04-15,387,2500,1597
4058,トヨクモ,東証GR,情報通信,2026-04-15,1858,48200,20453
4059,まぐまぐ,東証ST,情報通信,2026-04-15,468,300,1398
4060,rakumo,東証GR,情報通信,2026-04-15,1137,8500,6628
4061,デンカ,東証PR,化学,2026-04-15,3755,593000,332527
4062,イビデン,東証PR,電気機器,2026-04-15,9380,7591600,2642544
4063,信越化学工業,東証PR,化学,2026-04-15,6809,10556400,13515837
4064,日本カーバイド工業,東証PR,化学,2026-04-15,2834,61300,26695
4068,ベイシス,東証GR,情報通信,2026-04-15,1844,100,3485
4069,BlueMeme,東証GR,情報通信,2026-04-15,1231,8200,4454
4071,プラスアルファ・コンサルティング,東証PR,情報通信,2026-04-15,2121,130900,89907
4072,電算システムホールディングス,東証PR,情報通信,2026-04-15,3025,34800,32665
4073,ジィ・シィ企画,東証GR,情報通信,2026-04-15,506,700,1285
4074,ラキール,東証GR,情報通信,2026-04-15,766,15700,5877
4075,ブレインズテクノロジー,東証GR,情報通信,2026-04-15,1325,116200,7897
4076,シイエヌエス,東証GR,情報通信,2026-04-15,1727,1500,5019
4078,堺化学工業,東証PR,化学,2026-04-15,3645,83600,58320
407A,UNICONホールディングス,東証ST,建設,2026-04-15,990,51600,9796
4082,第一稀元素化学工業,東証PR,化学,2026-04-15,2102,281800,51289
4088,エア・ウォーター,東証PR,化学,2026-04-15,2293.5,1298000,526943
4091,日本酸素ホールディングス,東証PR,化学,2026-04-15,5864,745000,2539656
4092,日本化学工業,東証PR,化学,2026-04-15,3595,1152600,32077
4093,東邦アセチレン,東証ST,化学,2026-04-15,448,44500,15689
4094,日本化学産業,東証ST,化学,2026-04-15,2457,12000,49828
4095,日本パーカライジング,東証PR,化学,2026-04-15,1491,102800,197713
4097,高圧ガス工業,東証PR,化学,2026-04-15,1108,78900,61580
4098,チタン工業,東証ST,化学,2026-04-15,1061,11700,3212
4099,四国化成ホールディングス,東証PR,化学,2026-04-15,4865,181600,218290
409A,オリオンビール,東証PR,食料品,2026-04-15,1334,270200,55974
4100,戸田工業,東証ST,化学,2026-04-15,1439,23700,8777
4102,丸尾カルシウム,東証ST,化学,2026-04-15,1426,200,3359
4107,伊勢化学工業,東証ST,化学,2026-04-15,5110,327100,262405
4109,ステラケミファ,東証PR,化学,2026-04-15,5270,41900,68369
410A,GMOコマース,東証GR,サービス,2026-04-15,1228,25700,6791
4112,保土谷化学工業,東証PR,化学,2026-04-15,2340,69500,39376
4113,田岡化学工業,東証ST,化学,2026-04-15,933,43500,13473
4114,日本触媒,東証PR,化学,2026-04-15,2230,625300,334500
4116,大日精化工業,東証PR,化学,2026-04-15,1113,199600,80640
4118,カネカ,東証PR,化学,2026-04-15,5042,183900,317646
4119,日本ピグメントホールディングス,東証ST,化学,2026-04-15,5450,11300,8589
4120,スガイ化学工業,東証ST,化学,2026-04-15,2300,300,3158
4124,大阪油化工業,東証ST,化学,2026-04-15,2690,600,2278
4125,三和油化工業,東証ST,化学,2026-04-15,3575,143300,15446
414A,オーバーラップホールディングス,東証GR,情報通信,2026-04-15,997,296600,19940
4151,協和キリン,東証PR,医薬品,2026-04-15,2521.5,1001000,1325387
415A,GMO_TECHホールディングス,東証GR,サービス,2026-04-15,5250,2800,8535
4165,プレイド,東証GR,情報通信,2026-04-15,613,464000,25293
4166,かっこ,東証GR,情報通信,2026-04-15,706,14200,1929
4167,ココペリ,東証GR,情報通信,2026-04-15,303,80300,2399
4168,ヤプリ,東証GR,情報通信,2026-04-15,717,159600,9312
4169,ENECHANGE,東証GR,情報通信,2026-04-15,323,1403400,13837
416A,富士ユナイトホールディングス,東証ST,卸売,2026-04-15,1222,4900,8090
4170,Kaizen_Platform,東証GR,情報通信,2026-04-15,175,199500,2978
4171,グローバルインフォメーション,東証ST,情報通信,2026-04-15,1339,1300,3975
4172,Hiクラテス,東証ST,情報通信,2026-04-15,2380,200,5303
4174,アピリッツ,東証ST,情報通信,2026-04-15,623,4800,2614
4175,coly,東証GR,情報通信,2026-04-15,2032,8800,11182
4176,ココナラ,東証GR,情報通信,2026-04-15,289,376100,6952
4177,i-plug,東証GR,情報通信,2026-04-15,1557,300,6207
4178,Sharing_Innovations,東証GR,情報通信,2026-04-15,551,100,2090
4179,ジーネクスト,東証GR,情報通信,2026-04-15,268,11900,1456
417A,ブルーゾーンホールディングス,東証PR,小売,2026-04-15,1915,212400,401137
4180,Appier_Group,東証PR,情報通信,2026-04-15,895,1385600,91837
4182,三菱瓦斯化学,東証PR,化学,2026-04-15,4184,1472400,885697
4183,三井化学,東証PR,化学,2026-04-15,2000,3062900,803375
4186,東京応化工業,東証PR,化学,2026-04-15,9288,1533300,1187006
4187,大阪有機化学工業,東証PR,化学,2026-04-15,4295,260200,96251
4188,三菱ケミカルグループ,東証PR,化学,2026-04-15,996.2,8840100,1435990
4189,KHネオケム,東証PR,化学,2026-04-15,2830,122300,105133
4192,スパイダープラス,東証GR,情報通信,2026-04-15,297,190000,10546
4193,ファブリカホールディングス,東証ST,情報通信,2026-04-15,2133,1400,11679
4194,ビジョナル,東証PR,情報通信,2026-04-15,7436,282900,299074
4196,ネオマーケティング,東証ST,情報通信,2026-04-15,1444,2800,3665
4197,アスマーク,東証ST,情報通信,2026-04-15,2372,800,2746
4198,テンダ,東証ST,情報通信,2026-04-15,560,9300,3715
4199,ワンダープラネット,東証GR,情報通信,2026-04-15,886,17400,2302
4202,ダイセル,東証PR,化学,2026-04-15,1265.5,1010300,337816
4203,住友ベークライト,東証PR,化学,2026-04-15,5249,319400,463223
4204,積水化学工業,東証PR,化学,2026-04-15,2620,2170000,1127929
4205,日本ゼオン,東証PR,化学,2026-04-15,1803,673600,377280
4206,アイカ工業,東証PR,化学,2026-04-15,3596,269600,243056
4208,UBE,東証PR,化学,2026-04-15,2425.5,572500,257588
4212,積水樹脂,東証PR,化学,2026-04-15,2197,69500,69894
4216,旭有機材,東証PR,化学,2026-04-15,5710,71600,113060
4218,ニチバン,東証PR,化学,2026-04-15,1887,14900,39133
421A,ムービン・ストラテジック・キャリア,東証GR,サービス,2026-04-15,2302,46000,19434
4220,リケンテクノス,東証PR,化学,2026-04-15,1797,122200,92141
4221,大倉工業,東証PR,化学,2026-04-15,4775,29300,59281
4222,児玉化学工業,東証ST,化学,2026-04-15,1140,349700,17826
4224,ロンシール工業,東証ST,化学,2026-04-15,1988,13900,9195
4228,積水化成品工業,東証PR,化学,2026-04-15,480,343000,22554
4229,群栄化学工業,東証PR,化学,2026-04-15,5330,27100,47961
4231,タイガースポリマー,東証ST,化学,2026-04-15,1034,19600,20795
4234,サンエー化研,東証ST,化学,2026-04-15,748,3400,8467
4235,ウルトラファブリックス・ホールディングス,東証ST,化学,2026-04-15,680,12100,11536
4237,フジプレアム,東証ST,化学,2026-04-15,400,265700,11915
4238,ミライアル,東証ST,化学,2026-04-15,1186,20600,12002
423A,ライオン事務器,東証ST,卸売,2026-04-15,313,78400,10453
4240,クラスターテクノロジー,東証ST,化学,2026-04-15,389,30400,2214
4241,アテクト,東証ST,化学,2026-04-15,733,38600,3252
4242,タカギセイコー,東証ST,化学,2026-04-15,1832,1800,5171
4243,ニックス,東証ST,化学,2026-04-15,842,1300,1956
4245,ダイキアクシス,東証ST,化学,2026-04-15,707,17800,9666
4246,ダイキョーニシカワ,東証PR,化学,2026-04-15,883,262600,62691
4247,ポバール興業,東証ST,化学,2026-04-15,1303,100,3433
4248,竹本容器,東証ST,化学,2026-04-15,886,11700,11101
4249,森六,東証PR,化学,2026-04-15,2367,16000,34108
4251,恵和,東証PR,化学,2026-04-15,1278,97800,24646
4255,THECOO,東証GR,情報通信,2026-04-15,2129,6200,4478
4256,サインド,東証GR,情報通信,2026-04-15,1105,13900,6703
4258,網屋,東証GR,情報通信,2026-04-15,2802,52800,24743
4259,エクサウィザーズ,東証GR,情報通信,2026-04-15,756,2679500,65836
4260,ハイブリッドテクノロジーズ,東証GR,情報通信,2026-04-15,269,7600,3092
4261,アジアクエスト,東証GR,情報通信,2026-04-15,3655,3900,5401
4262,ニフティライフスタイル,東証GR,情報通信,2026-04-15,1379,3100,8805
4263,サスメド,東証GR,情報通信,2026-04-15,952,74000,16058
4264,セキュア,東証GR,情報通信,2026-04-15,1751,4900,10867
4265,Institution_for_a_Global_Society,東証GR,情報通信,2026-04-15,315,181400,1501
4270,BeeX,東証GR,情報通信,2026-04-15,1859,43400,4185
4272,日本化薬,東証PR,化学,2026-04-15,1795,338600,287200
4274,細谷火工,東証ST,化学,2026-04-15,1302,48900,5250
4275,カーリット,東証PR,化学,2026-04-15,2688,252800,61664
4284,ソルクシーズ,東証ST,情報通信,2026-04-15,456,25800,12230
4286,CLホールディングス,東証ST,サービス,2026-04-15,1089,10500,12581
4287,ジャストプランニング,東証ST,情報通信,2026-04-15,481,13400,5883
4288,アズジェント,東証ST,情報通信,2026-04-15,592,49300,2259
428A,サイプレス・ホールディングス,東証ST,小売,2026-04-15,881,10400,11228
4290,プレステージ・インターナショナル,東証PR,サービス,2026-04-15,692,343900,88006
4293,セプテーニ・ホールディングス,東証ST,サービス,2026-04-15,434,538000,91743
4299,ハイマックス,東証ST,情報通信,2026-04-15,1213,12500,13343
429A,テクセンドフォトマスク,東証PR,その他製品,2026-04-15,3875,3751000,384865
4301,アミューズ,東証PR,サービス,2026-04-15,2020,18200,37620
4307,野村総合研究所,東証PR,情報通信,2026-04-15,4878,4884100,2835296
4308,Jストリーム,東証GR,情報通信,2026-04-15,357,53800,10016
4310,ドリームインキュベータ,東証PR,サービス,2026-04-15,2623,27400,25009
4316,ビーマップ,東証GR,情報通信,2026-04-15,202,463100,719
4317,レイ,東証ST,サービス,2026-04-15,522,50400,7480
4318,クイック,東証PR,サービス,2026-04-15,860,84100,48635
431A,ユーソナー,東証GR,情報通信,2026-04-15,1950,23000,16940
4320,CEホールディングス,東証ST,情報通信,2026-04-15,1207,14000,20567
4323,日本システム技術,東証PR,情報通信,2026-04-15,2026,27700,50320
4324,電通グループ,東証PR,サービス,2026-04-15,3083,1423900,819461
4326,インテージホールディングス,東証PR,情報通信,2026-04-15,1665,48800,67309
4331,テイクアンドギヴ・ニーズ,東証PR,サービス,2026-04-15,701,26300,10248
4334,ユークス,東証ST,情報通信,2026-04-15,396,3000,4394
4335,IPSホールディングス,東証ST,情報通信,2026-04-15,1261,500,3110
4337,ぴあ,東証PR,サービス,2026-04-15,3550,32300,55624
4341,西菱電機,東証ST,サービス,2026-04-15,801,4000,2804
4343,イオンファンタジー,東証PR,サービス,2026-04-15,2501,131800,49480
4344,ソースネクスト,東証PR,情報通信,2026-04-15,126,704200,17529
4345,シーティーエス,東証PR,サービス,2026-04-15,920,47000,38640
4346,NEXYZ.Group,東証ST,その他金融,2026-04-15,748,1500,10076
4347,ブロードメディア,東証ST,サービス,2026-04-15,2389,2600,17918
4350,メディカルシステムネットワーク,東証ST,小売,2026-04-15,541,26800,16578
4351,山田再生系債権回収総合事務所,東証ST,その他金融,2026-04-15,1305,408100,5570
4356,応用技術,東証ST,情報通信,2026-04-15,1738,2000,9936
4360,マナック・ケミカル・パートナーズ,東証ST,化学,2026-04-15,990,36400,8539
4361,川口化学工業,東証ST,化学,2026-04-15,1483,3300,1809
